date,close,volume,open,high,low
6/20/08,81.1,6588778,83.1,83.46,80.51
6/19/08,84.26,6717297,82.21,84.47,81.5
6/18/08,82.52,6846552,82,83.17,81.32
6/17/08,82.97,8801835,83.15,84.3,82.8
6/16/08,81.7,5753910,78.42,82.53,78.41
6/13/08,79.17,5974415,76.7,80,76.7
6/12/08,76.15,6200074,78.02,79.05,75.01
6/11/08,77.28,5874386,79.35,80,77.03
6/10/08,79.62,6065551,78.2,81.04,78.2
6/9/08,79.43,6537218,81.19,81.53,78.12
6/6/08,80.63,7843647,83.24,83.64,80.56
6/5/08,84.51,8937416,82.11,84.88,81.8
6/4/08,81.5,6458299,80.11,81.82,79.72
6/3/08,80.11,5869949,80.71,81.89,79.26
6/2/08,80.23,6215132,81.15,81.57,80.05
5/30/08,81.62,5255158,80.58,81.77,80.3
5/29/08,80.35,6857593,80.61,81.96,80.17
5/28/08,80.08,6700586,80.73,80.79,78.99
5/27/08,80.62,10108180,78.26,80.9,77.97
5/23/08,78.35,6331846,78.55,78.87,77.43
5/22/08,79.26,5390148,78.68,79.69,78
5/21/08,78.3,7070423,80.37,81.15,77.5
5/20/08,80.72,7909249,82.17,82.7,80.03
5/19/08,82.29,18683790,79.01,84.75,78.86
5/16/08,76.46,6206377,76.42,76.83,74.86
5/15/08,76.12,6917452,73.89,76.32,73.55
5/14/08,74.2,4589104,74.92,75.75,73.98
5/13/08,74.56,5020802,74.57,74.96,73.31
5/12/08,74.53,7215385,73,74.93,71.78
5/9/08,72.41,4243262,72.2,73.34,71.66
5/8/08,72.79,8114995,73.73,74.16,71.56
5/7/08,73.18,8376371,75.26,76.64,73.09
5/6/08,75.71,6491646,75.51,76.77,75.05
5/5/08,75.92,5631167,77.27,77.77,75.87
5/2/08,77.31,8154836,80.3,81.2,76.4
5/1/08,79.36,7196991,78.4,80.01,77.97
4/30/08,78.63,7875193,80.9,81.34,77.92
4/29/08,80.74,6726026,81.42,81.77,79.86
4/28/08,81.97,10954600,80.64,82.5,80.12
4/25/08,80.86,9454568,77.81,81.32,77.26
4/24/08,77.69,21072760,77.71,80.53,76.93
4/23/08,81,19068950,80.3,82.64,78.74
4/22/08,79.6,7243771,79.94,79.94,77.54
4/21/08,80.18,9334898,80.03,81.34,79.06
4/18/08,80.1,16789720,76.48,82,76.32
4/17/08,74.04,6215206,74.18,75.02,73.61
4/16/08,74.59,6744868,73.02,75,72.94
4/15/08,72.5,6811901,72.97,73.98,70.65
4/14/08,72.61,4354355,71.7,74,71.29
4/11/08,71.99,6732015,73.84,74.3,71.62
4/10/08,74.83,6255478,74.48,75.49,72.73
4/9/08,74.39,6659937,76.56,76.67,73.66
4/8/08,77.3,4948766,76.4,77.61,75.5
4/7/08,76.9,6671288,77.36,78.43,76
4/4/08,76.87,7096186,75.26,77.83,74.28
4/3/08,74.94,8149827,75.15,76.01,73.81
4/2/08,77.37,8591887,77.08,79,76.12
4/1/08,76.7,9732307,72.99,77.09,72.76
3/31/08,71.3,5469682,70.25,71.64,69.63
3/28/08,69.76,5278236,71,72.21,69.26
3/27/08,70.8,7941777,74.37,74.69,70.7983
3/26/08,73.8,6072650,74.14,75.12,73.24
3/25/08,75.17,6327368,75.83,76.2899,74.05
3/24/08,75.95,9393197,73.82,76.93,72.75
3/20/08,73.19,11407410,70.17,73.49,69.38
3/19/08,70.17,10987380,71.1,74,70.17
3/18/08,71.7,9550477,68.25,71.928,67.59
3/17/08,66.53,9693973,65.72,67.79,64.92
3/14/08,68.22,12418900,68.61,70.68,66.06
3/13/08,68.32,10706800,65.11,69.55,64.366
3/12/08,66.51,7747666,66.77,68.23,65.64
3/11/08,67.15,9742665,65.95,67.17,63.71
3/10/08,63.47,9319619,63.9,65.15,62.91
3/7/08,64.09,10435420,62.2,64.87,62.01
3/6/08,62.74,8341218,64.75,65.46,62.5
3/5/08,64.9901,11126330,65.66,66.34,63.82
3/4/08,65.34,16703000,61.67,66.6,61.23
3/3/08,62.43,13720170,63.59,64.49,61.2
2/29/08,64.47,11662760,67.01,67.5,63.97
2/28/08,67.85,13165620,70.3,70.6,67.11
2/27/08,70.87,8926077,70.68,71.48,69.57
2/26/08,71.69,9657461,71.91,73.5,70.28
2/25/08,73.27,7858163,72.35,73.5,71.41
2/22/08,72.08,12342450,70.54,72.21,69.86
2/21/08,69.9,12928490,73.94,74.21,69.37
2/20/08,73.64,6450626,71.9,73.88,71.1
2/19/08,72.08,7109109,73.54,74,71.55
2/15/08,72.96,11085890,75,75.19,71.94
2/14/08,75.8,7492025,77.73,77.88,75.18
2/13/08,77.73,11062700,74.99,78.85,73.27
2/12/08,74.45,9408412,75.43,77.05,73.79
2/11/08,75.19,7762657,73.14,75.96,72.77
2/8/08,73.5,11699380,73.4,74.6,72.52
2/7/08,70.91,14501240,67.37,72.71,67.22
2/6/08,68.49,12396270,72.3,72.4299,68.17
2/5/08,72.09,9633783,72.8,74.21,72
2/4/08,73.95,9155152,74.5,76.66,73.9
2/1/08,74.63,16358630,79.02,79.4,73.37
1/31/08,77.7,42859310,68.91,78.87,68.84
1/30/08,74.21,22758400,73.54,77.42,73.25
1/29/08,73.95,9957356,75.77,75.9,72.06
1/28/08,75.82,8450484,76.91,77.4,74.34
1/25/08,77.6,10009700,78.69,81.43,76.33
1/24/08,77.67,9880218,74.53,77.88,74.19
1/23/08,73.97,20376640,75.6,76.8,69.95
1/22/08,78.48,12825920,73.58,79.72,72.22
1/18/08,79.76,13266410,79.93,82.31,78.04
1/17/08,80.12,9873176,80.16,82.25,79.54
1/16/08,80.35,12406200,79.58,82.36,78.44
1/15/08,80.24,9628957,80.485,81.01,78.51
1/14/08,82.87,9055048,82.18,83.32,78.87
1/11/08,81.08,10623680,84.03,84.03,80.29
1/10/08,84.26,11469520,83.98,85.97,82.97
1/9/08,85.22,16375630,87.56,87.8,80.24
1/8/08,87.88,12266040,87.55,91.83,86.93
1/7/08,88.82,9978538,88.62,90.57,85.47
1/4/08,88.79,10269280,93.26,93.4,88.5
1/3/08,95.21,9121567,96.06,97.25,94.52
1/2/08,96.25,13856340,95.35,97.43,94.7
12/31/07,92.64,5730299,93.81,94.37,92.45
12/28/07,94.45,7522018,95.27,95.9,92.1
12/27/07,94.25,7113607,92.67,95.29,92.5
12/26/07,92.85,5428468,91.48,93.94,90.5
12/24/07,91.01,2017070,91.05,91.56,90.3
12/21/07,91.26,6604842,91.47,92.28,90.39
12/20/07,90.58,5877202,90.14,90.75,89.09
12/19/07,89.38,7613338,86.94,89.95,86.83
12/18/07,86.89,7264099,85.83,87.46,83.86
12/17/07,85.09,7656642,89.01,89.06,84.99
12/14/07,89.08,6001611,90.77,91.24,88.93
12/13/07,92.4,6146215,91.05,93,90.63
12/12/07,91.28,7228093,92.84,93.75,89.32
12/11/07,90.75,10262240,93.1,95.94,90.75
12/10/07,93.02,5179300,94.31,94.35,92.3
12/7/07,94.31,3922133,94.56,94.68,92.91
12/6/07,94.21,5471813,93.28,95,92.83
12/5/07,93.19,6604584,94.99,94.99,91.98
12/4/07,94.41,7334471,90.04,94.56,90.04
12/3/07,90.91,5978005,90.03,92.25,89.77
11/30/07,90.56,6880073,90.56,91.08,88.3148
11/29/07,89.15,6975411,89.89,91.47,88.68
11/28/07,90.3,11369290,87.55,90.57,86.75
11/27/07,85.59,8627846,82.92,85.65,82.21
11/26/07,81.3035,8594643,82.3,84.49,81.14
11/23/07,81.43,2781028,80.11,81.45,78.98
11/21/07,79.76,6678931,79.24,80.86,78.65
11/20/07,80.39,10756140,79.86,82,78.31
11/19/07,79.18,8408151,78.83,79.75,77.94
11/16/07,78.6,7113810,77.01,78.99,76.63
11/15/07,77.85,7817223,79.43,79.73,76.7
11/14/07,78.51,8232695,80.4,81.15,78.15
11/13/07,79.86,9494565,77.91,80.05,77.8
11/12/07,77,9396839,78.26,80.09,76.5
11/9/07,78.89,11619820,82.42,82.42,78.84
11/8/07,83.58,11802830,86.8,86.96,81.4
11/7/07,87.0438,8387100,86.41,89.16,86.16
11/6/07,87.27,7933304,84.61,87.5,84.37
11/5/07,84.37,7452843,84.35,86.02,82.76
11/2/07,85.98,10230220,87.97,88.12,83.5
11/1/07,87.65,8244335,87.75,89.58,86.5
10/31/07,89.15,7044648,88.05,89.6,87
10/30/07,88.24,5404936,89.67,90.65,88.05
10/29/07,90.1,7059599,90.41,91.47,89.48
10/26/07,90,8826167,89,90.88,87.7
10/25/07,88.21,11624340,88.23,89.5,86.32
10/24/07,88.73,41586000,90.87,90.88,83.27
10/23/07,100.82,40111970,95.28,101.09,94.21
10/22/07,91.29,9843138,89.25,91.69,89.02
10/19/07,89.76,9125486,89.93,90.65,89.32
10/18/07,89.85,5285081,89.37,90.43,89.15
10/17/07,90.55,7655382,91.9,91.9,89.06
10/16/07,89.53,8465367,88.69,90.05,88.5
10/15/07,90.53,5608792,91.8,92.12,90.1
10/12/07,92.37,8359747,89.42,92.39,88.9187
10/11/07,89.34,9798862,95.33,95.74,88.13
10/10/07,94.66,5565655,95.5,95.7483,94.37
10/9/07,95.3237,7142448,96.59,96.73,94.75
10/8/07,95.85,7415414,94.22,95.85,94
10/5/07,93.43,5521852,93.55,93.71,92.34
10/4/07,92.26,3318298,92.55,92.57,91.45
10/3/07,92.455,5051687,92.19,92.8,91.78
10/2/07,92.36,4865950,93.865,93.9,91.4
10/1/07,93.41,5288776,93.42,94.1,92.83
9/28/07,93.15,4812373,92.77,93.6,91.7
9/27/07,93.38,2792361,94.07,94.11,93.1051
9/26/07,93.43,5637481,94.04,94.26,92.29
9/25/07,93.4799,5798152,91.99,93.5,90.95
9/24/07,92.59,5317541,91.3,93.75,90.81
9/21/07,91.3,6524311,90.29,91.9,89.65
9/20/07,89.65,5780785,88.9,90.416,88.82
9/19/07,89,6458295,89.52,89.82,88.26
9/18/07,88.75,8902602,87.38,91.6,86.71
9/17/07,86.91,4484450,86.98,87.34,85.98
9/14/07,87.77,3952257,86.41,88.09,86.31
9/13/07,87.26,5983462,87.95,88.07,86.5
9/12/07,87.3,8908261,86.07,88.89,85.97
9/11/07,86.28,6859723,84.17,86.61,83.53
9/10/07,83.34,5366094,84.93,85.16,82.51
9/7/07,84.52,8230748,84.7,84.97,83.21
9/6/07,86.21,8808198,84.5,86.46,82.85
9/5/07,83.75,9062196,82.24,84.89,82.22
9/4/07,82.7,8217393,79.9,83.53,79.73
8/31/07,79.91,6157770,80,80.53,79.7
8/30/07,78.68,4623934,78.4,80.11,78.3
8/29/07,79.05,5076403,76.96,79.05,76.86
8/28/07,76.22,5763641,77.86,78.65,76.08
8/27/07,78.65,6949850,80.56,80.8,78.42
8/24/07,79.25,5663979,76.8,79.4,76.69
8/23/07,77.3,5664048,78.94,79,76.51
8/22/07,78.5,6763344,78.24,79.49,77.84
8/21/07,77.49,8426738,74.21,77.83,74.09
8/20/07,74.7,5915782,74.98,75.28,73.8001
8/17/07,75.02,7240910,74.49,75.04,73.11
8/16/07,72.79,10761340,72,73.24,70.05
8/15/07,72.38,6375540,73.02,75.15,72.26
8/14/07,73.45,5928026,74.79,74.79,72.92
8/13/07,74.87,6066735,76.09,76.32,74.7
8/10/07,74.7801,9057432,73.15,76.5,72.37
8/9/07,74.11,8285856,76.4,77.26,74.11
8/8/07,77.78,8217653,79.77,79.88,76.56
8/7/07,79.14,8056255,78.55,80,77.89
8/6/07,79,8961213,77.06,79,76.6
8/3/07,76.7999,7982311,79.54,80.75,76.71
8/2/07,79.71,10324910,77.86,79.76,76.12
8/1/07,77.31,16903300,78.1,78.15,75.06
7/31/07,78.54,14104320,83.7,83.73,78
7/30/07,82.7,12877080,83,84.05,81.51
7/27/07,84.0399,13789940,84.27,85.33,82.48
7/26/07,84.01,23257520,85.02,89,83.43
7/25/07,86.1799,60442210,84.66,88.8,83.65
7/24/07,69.25,24093220,71.04,72.16,68.85
7/23/07,71.74,9258756,71.78,72.67,70.85
7/20/07,71.63,9123748,72.62,72.96,70.5
7/19/07,73.35,5272439,74.24,74.32,73.12
7/18/07,73.32,6289046,73.27,73.49,72.25
7/17/07,73.79,6075963,74.39,74.52,73.59
7/16/07,73.69,8293791,74.73,74.84,73
7/13/07,75.1,12491670,73.08,75.35,72.97
7/12/07,72.79,11451150,71.31,73.57,70.73
7/11/07,70.73,6578254,70.58,71.65,70.15
7/10/07,70.28,8821737,71.65,71.94,70.07
7/9/07,72.0699,14768460,69.38,72.35,69.02
7/6/07,68.97,4614331,68.75,69.3,68.01
7/5/07,68.73,4482118,69.36,69.65,68.06
7/3/07,69.45,2220953,70.04,70.05,69.02
7/2/07,69.61,4876012,68.81,69.71,68.2
6/29/07,68.41,5316518,69.03,69.19,68.15
6/28/07,68.89,9782117,68.46,70.23,68.15
6/27/07,68.14,8242862,66.96,68.21,66.71
6/26/07,67.48,11161960,68.53,68.63,67.38
6/25/07,68.66,7593479,69.35,69.63,68.3
6/22/07,68.86,8380040,69.55,69.88,68.42
6/21/07,69.67,7606848,69.16,69.77,68.66
6/20/07,69.1,9140780,70.25,70.5,69.05
6/19/07,69.81,11870940,71.55,71.66,69.68
6/18/07,71.83,7814447,72.34,72.64,71.4
6/15/07,72.4,9830536,72.85,72.87,71.19
6/14/07,71.94,8243171,70.9,72.12,70.8
6/13/07,70.888,11917810,70.9,71.89,69.25
6/12/07,70.07,11828270,70.44,70.76,69.42
6/11/07,71.17,11165760,73,73.05,71
6/8/07,73.24,10162650,72.47,73.24,71.05
6/7/07,72.0399,24145650,72.57,74.72,70.88
6/6/07,72.29,15590650,73.14,73.75,71.86
6/5/07,73.65,30439000,71.1,74.24,70.86
6/4/07,70.42,11379960,68.25,70.65,67.65
6/1/07,68.58,7002168,68.9,69.3,68.35
5/31/07,69.14,9310134,70.68,70.74,68.57
5/30/07,69.86,10575920,69.06,70.08,68.861
5/29/07,69.63,11726500,68.43,69.78,67.72
5/25/07,68.55,9987161,69.69,69.7,68.25
5/24/07,69.35,23822530,69.04,70.42,67.71
5/23/07,69,42576090,69.21,73.31,68.79
5/22/07,68.88,17211140,68.48,69.07,67.21
5/21/07,68.3,36468960,63.58,68.68,63.3
5/18/07,63.3,9786905,62.48,63.3,62.28
5/17/07,62.17,11870890,62.88,63.52,62.02
5/16/07,63.22,14485320,61.02,63.34,60.1
5/15/07,60.58,8701578,61.4,61.97,60.52
5/14/07,61.7,7759396,61.68,61.74,60.6
5/11/07,61.56,8002060,60.96,61.6,60.56
5/10/07,60.92,10047710,62.44,62.65,60.85
5/9/07,62.85,8871017,62,62.95,61.3
5/8/07,61.83,13550730,60.54,61.84,59.7
5/7/07,60.82,14807880,62.43,63.23,60.71
5/4/07,63.23,14299140,62.39,63.75,62.35
5/3/07,62.19,13473980,61.08,62.54,60.76
5/2/07,61.18,14426250,61.68,62.25,60.9
5/1/07,61.185,18515550,61.12,62.04,60.28
4/30/07,61.33,23976480,61.91,62.44,61.18
4/27/07,62.601,50728710,61.24,63.84,60.62
4/26/07,62.781,62172520,56.5,63.04,56.07
4/25/07,56.81,104307000,53.12,57.18,52.95
4/24/07,44.75,19135640,44.75,45,44.43
4/23/07,44.77,7088504,44.27,44.81,44.16
4/20/07,44.95,5995788,45.09,45.17,44.52
4/19/07,44.64,4809910,44.61,45.15,44.41
4/18/07,44.99,4990698,44.8,45.15,44.63
4/17/07,45.07,7395490,45.28,45.32,44.75
4/16/07,45.2,13439310,43.77,45.3,43.67
4/13/07,42.41,3601925,42.19,42.5,41.93
4/12/07,42.27,4754485,41.73,42.37,41.4
4/11/07,41.68,5078331,41.73,41.87,41.24
4/10/07,41.86,3421724,41.57,41.96,41.46
4/9/07,41.66,4182572,41.72,42.14,41.61
4/5/07,41.68,3288346,41.57,41.76,41.44
4/4/07,41.53,4064630,41.22,41.55,40.92
4/3/07,41.19,5965531,40.42,41.38,40.4
4/2/07,40.42,7088846,39.85,40.47,39.55
3/30/07,39.79,5996715,39.75,40.24,39.42
3/29/07,39.81,6404333,39.65,39.92,39.3
3/28/07,39.34,6226418,39.09,39.51,38.74
3/27/07,39.37,3991855,38.82,39.42,38.76
3/26/07,39.01,3520580,38.98,39.05,38.43
3/23/07,38.98,2941478,39.56,39.6,38.98
3/22/07,39.49,5330290,39.48,39.72,38.91
3/21/07,39.8,4996159,38.55,39.8,38.31
3/20/07,38.58,3801101,38.53,38.69,38.23
3/19/07,38.45,4226510,38,38.54,38
3/16/07,37.85,6860562,37.72,38.08,37.52
3/15/07,37.78,7264496,38.1,38.29,37.55
3/14/07,38.08,8589985,37.76,38.22,37.26
3/13/07,37.82,5202216,38.3,38.88,37.69
3/12/07,38.81,4879546,38.64,39.05,38.38
3/9/07,38.84,6187070,38.48,38.89,38
3/8/07,38.1,7618834,38.77,39.22,37.98
3/7/07,38.36,8644609,38.68,39.32,38.28
3/6/07,38.58,12801970,37.69,38.66,37.41
3/5/07,37.05,9536727,37.15,38.32,37.04
3/2/07,37.69,7787845,38.32,38.87,37.69
3/1/07,38.85,9255868,39.32,39.32,38.05
2/28/07,39.14,7687481,38.91,39.58,38.08
2/27/07,38.83,8850323,40.19,40.54,38.78
2/26/07,40.8799,4036390,40.86,41.2,40.4
2/23/07,40.78,5495540,41,41.2,40.74
2/22/07,41,4916335,41.4,42,40.89
2/21/07,41.26,4506815,41.19,41.32,40.92
2/20/07,41.51,8902970,40.13,41.74,40
